PA Code,NSC Code,NCES Code,AUN Code,ULCS Code,SRC School ID,School Name (ULCS),Publication Name,Publication Name Alpha List,Abbreviated Name,Year Opened,School Level,Admission Type,Current Grade Span Served,Grade Span at Scale,Phasing-In,Phasing-Out,Governance,Management Organization,School Reporting Category,Alternate Education Type,Major Intervention,Major Intervention Year,Community School Cohort,CTE Status,Title I Designation,Federal Accountability Designation,City Council District,GPS Location,Multiple Addresses,Street Address,City,State,Zip Code,Phone Number,Fax Number,Website,School Leader Name,Learning Network,Assistant Superintendent,FACE Liaison Name,FACE Liaison Email,FACE Liaison Phone Number,Grade K,Grade 1,Grade 2,Grade 3,Grade 4,Grade 5,Grade 6,Grade 7,Grade 8,Grade 9,Grade 10,Grade 11,Grade 12
3719,,421899003719,126515001,6310,631,JOHN F. MCCLOSKEY SCHOOL,John F. McCloskey School,"McCloskey, John F. School",McCloskey,1956,Elementary-Middle,Neighborhood,00-08,N/A,0,0,District,Phila Board of Education,SDP K12 Schools,,N/A,N/A,,,0,,9,"40.08162668, -75.17533748",N/A,8500 PICKERING AVE,PHILADELPHIA,PA,19150,215-400-3380,215-400-3381,https://mccloskey.philasd.org/,MR JOHN SPENCER,Network 6,KIMBERLY NEWMAN,Darlene Bates-Harper,dbatesharper@philasd.org,215-400-5883,1,1,1,1,1,1,1,1,1,0,0,0,0
3720,,421899003720,126515001,6320,632,"MIFFLIN, THOMAS SCHOOL",Thomas Mifflin School,"Mifflin, Thomas School",Mifflin,1937,Elementary-Middle,Neighborhood,00-08,N/A,0,0,District,Phila Board of Education,SDP K12 Schools,,N/A,N/A,,,0,,4,"40.01357043, -75.19128804",N/A,3624 CONRAD ST,PHILADELPHIA,PA,19129,215-400-3830,215-400-3831,https://mifflin.philasd.org/,MS LESLIE MASON,Network 6,KIMBERLY NEWMAN,Lisania Alvarez-Baldwin,lalvarezbaldwin@philasd.org,215-400-5878,1,1,1,1,1,1,1,1,1,0,0,0,0
3722,,421899003722,126515001,6340,634,JOSEPH PENNELL ELEMENTARY,Joseph Pennell School,"Pennell, Joseph School",Pennell,1927,Elementary,Neighborhood,00-05,N/A,0,0,District,Phila Board of Education,SDP K12 Schools,,N/A,N/A,,,0,,8,"40.04351806, -75.15208663",N/A,1800 NEDRO AVE,PHILADELPHIA,PA,19141,215-400-3680,215-400-3681,https://pennell.philasd.org/,MRS SUSAN LOFTON,Network 7,CONSTANCE HORTON,Muminah Cunningham,mcunningham@philasd.org,215-400-5855,1,1,1,1,1,1,0,0,0,0,0,0,0
6539,,421899006539,126515001,6350,635,SAMUEL PENNYPACKER SCHOOL,Samuel Pennypacker School,"Pennypacker, Samuel School",Pennypacker,1930,Elementary-Middle,Neighborhood,00-08,N/A,0,0,District,Phila Board of Education,SDP K12 Schools,,N/A,N/A,,,0,,9,"40.06527032, -75.1597946",N/A,1858 E WASHINGTON LN,PHILADELPHIA,PA,19138,215-400-3510,215-400-3511,https://pennypacker.philasd.org/,MRS TAMIKA GILLIAM,Network 6,KIMBERLY NEWMAN,Catalina Monteiro,cmonteiro@philasd.org,215-400-5879,1,1,1,1,1,1,1,1,1,0,0,0,0
8296,,421899007477,126515001,6360,636,ROOSEVELT ELEMENTARY SCHOOL,Theodore Roosevelt School,Roosevelt Elementary School,Roosevelt,2013,Elementary-Middle,Neighborhood,00-08,N/A,0,0,District,Phila Board of Education,SDP K12 Schools,,Acceleration,2016-2017,,,0,,8,"40.04856262, -75.17529079",N/A,430 E WASHINGTON LN,PHILADELPHIA,PA,19144,215-400-3640,215-400-3641,https://roosevelt.philasd.org/,MS KRISTEN HEIFET,Acceleration,SEAN CONLEY,Ginger Glass-Mcintyre,geglass@philasd.org,215-400-7680,1,1,1,1,1,1,1,1,1,0,0,0,0
3725,,421899003725,126515001,6380,638,SHAWMONT SCHOOL,Shawmont School,Shawmont School,Shawmont,1928,Elementary-Middle,Neighborhood,00-08,N/A,0,0,District,Phila Board of Education,SDP K12 Schools,,N/A,N/A,,,0,,4,"40.051478, -75.238543",N/A,535 SHAWMONT AVE,PHILADELPHIA,PA,19128,215-400-3440,215-400-3441,https://shawmont.philasd.org/,MR ROBERT MC GROGAN,Network 6,KIMBERLY NEWMAN,Darlene Bates-Harper,dbatesharper@philasd.org,215-400-5883,1,1,1,1,1,1,1,1,1,0,0,0,0
3727,,421899003727,126515001,6390,639,EDWARD T. STEEL SCHOOL,Edward T. Steel School,"Steel, Edward T. School",Steel,1973,Elementary-Middle,Neighborhood,00-08,N/A,0,0,District,Phila Board of Education,SDP K12 Schools,,Acceleration,2018-2019,,,0,,8,"40.01879502, -75.15689064",N/A,4301 WAYNE AVE,PHILADELPHIA,PA,19140,215-400-3910,215-400-3911,https://steel.philasd.org/,MR ANGIKINDSLOWS SENATUS,Acceleration,SEAN CONLEY,Tamarra Grant,tcgrant@philasd.org,215-400-3910,1,1,1,1,1,1,1,1,1,0,0,0,0
3728,393558,421899003728,126515001,6400,640,WIDENER MEMORIAL SCHOOL,Widener Memorial School,Widener Memorial School,Widener,1953,Elementary-Middle-High,Citywide,00-12,N/A,0,0,District,Phila Board of Education,SDP Special Education,,N/A,N/A,,,0,,8,"40.036706, -75.146598",N/A,1450 W OLNEY AVE,PHILADELPHIA,PA,19141,215-400-3710,215-400-3711,https://widener.philasd.org/,MR HARRIS GAFFIN,Network 1,TED DOMERS,Rasheeda Polk,rhancock@philasd.org,215-400-5864,1,1,1,1,1,1,1,1,1,1,1,1,1
5122,,421899005122,126515001,6410,641,COOK-WISSAHICKON SCHOOL,Cook-Wissahickon School,Cook-Wissahickon School,Cook-Wissahickon,1969,Elementary-Middle,Neighborhood,00-08,N/A,0,0,District,Phila Board of Education,SDP K12 Schools,,N/A,N/A,,,0,,4,"40.022472, -75.206802",N/A,201 E SALAIGNAC ST,PHILADELPHIA,PA,19128,215-400-3430,215-400-3431,https://cookwissahickon.philasd.org/,MR MICHAEL LOWE,Network 6,KIMBERLY NEWMAN,Lisania Alvarez-Baldwin,lalvarezbaldwin@philasd.org,215-400-5878,1,1,1,1,1,1,1,1,1,0,0,0,0
3717,,421899003717,126515001,6440,644,ANNA L. LINGELBACH SCHOOL,Anna L. Lingelbach School,"Lingelbach, Anna L. School",Lingelbach,1955,Elementary-Middle,Neighborhood,00-08,N/A,0,0,District,Phila Board of Education,SDP K12 Schools,,N/A,N/A,,,0,,8,"40.03708413, -75.18961364",N/A,6340 WAYNE AVE,PHILADELPHIA,PA,19144,215-400-3630,215-400-3631,https://lingelbach.philasd.org/,MRS LISA WADDELL,Network 6,KIMBERLY NEWMAN,Marcus Davis,mdavis9@philasd.org,215-400-5859,1,1,1,1,1,1,1,1,1,0,0,0,0
3726,,421899003726,126515001,6450,645,JAMES DOBSON SCHOOL,James Dobson School,"Dobson, James School",Dobson,1930,Elementary-Middle,Neighborhood,00-08,N/A,0,0,District,Phila Board of Education,SDP K12 Schools,,N/A,N/A,,,0,,4,"40.03147536, -75.23067163",N/A,4667 UMBRIA ST,PHILADELPHIA,PA,19127,215-400-3570,215-400-3571,https://dobson.philasd.org/,MRS KHLOE WILLIAMS-LAWANI,Network 6,KIMBERLY NEWMAN,Lisania Alvarez-Baldwin,lalvarezbaldwin@philasd.org,215-400-5878,1,1,1,1,1,1,1,1,1,0,0,0,0
7229,393230,421899003711,126515001,6460,646,HILL-FREEDMAN WORLD ACADEMY,Hill-Freedman World Academy,Hill-Freedman World Academy,Hill-Freedman,1980,Middle-High,Special Admit,06-12,N/A,0,0,District,Phila Board of Education,SDP K12 Schools,,N/A,N/A,,,0,,8,"40.071311, -75.175303",N/A,1100 E MOUNT PLEASANT AVE,PHILADELPHIA,PA,19150,215-400-3530,215-400-3531,https://hfwa.philasd.org/,MR ANTHONY MAJEWSKI,Network 1,TED DOMERS,Jaemin Kall,jkall@philasd.org,215-400-5867,0,0,0,0,0,0,1,1,1,1,1,1,1
5294,,421899005294,126515001,6470,647,JOHN B. KELLY SCHOOL,John B. Kelly School,"Kelly, John B. School",Kelly,1970,Elementary,Neighborhood,00-05,N/A,0,0,District,Phila Board of Education,SDP K12 Schools,,N/A,N/A,,,0,,8,"40.02479143, -75.1711868",N/A,5116 PULASKI AVE,PHILADELPHIA,PA,19144,215-400-3580,215-400-3581,https://kelly.philasd.org/,MS RUTH JOHNSON PRESSLE,Network 6,KIMBERLY NEWMAN,Marcus Davis,mdavis9@philasd.org,215-400-5859,1,1,1,1,1,1,0,0,0,0,0,0,0
7024,,421899007224,126515001,6480,648,AMY NORTHWEST,Academy for the Middle Years at Northwest,Academy for the Middle Years (AMY) at Northwest,AMY at Northwest,2012,Middle,Special Admit,06-08,N/A,0,0,District,Phila Board of Education,SDP K12 Schools,,N/A,N/A,,,0,,4,"40.03154543, -75.21317609",N/A,6000 RIDGE AVE,PHILADELPHIA,PA,19128,215-400-3460,215-400-3461,https://amynw.philasd.org/,MS JODAN FLOYD,Network 6,KIMBERLY NEWMAN,Jonathan Bracero,jbracero@philasd.org,215-400-5825,0,0,0,0,0,0,1,1,1,0,0,0,0
7811,393331,421899000824,126515001,6540,654,LANKENAU HIGH SCHOOL,Lankenau High School,Lankenau High School,Lankenau,1987,High,Special Admit,09-12,N/A,0,0,District,Phila Board of Education,SDP K12 Schools,,N/A,N/A,,,0,,4,"40.06153271, -75.25295594",N/A,201 SPRING LN,PHILADELPHIA,PA,19128,215-400-3420,215-400-3421,https://lankenau.philasd.org/,MS JESSICA MCATAMNEY,Network 1,TED DOMERS,Loribeth Galiano,lgaliano@philasd.org,215-400-5865,0,0,0,0,0,0,0,0,0,1,1,1,1
3850,393310,421899003850,126515001,7010,701,FRANKFORD HIGH SCHOOL,Frankford High School,Frankford High School,Frankford,1914,High,Neighborhood,09-12,N/A,0,0,District,Phila Board of Education,SDP K12 Schools,,N/A,N/A,2022-2023,Programs,0,,7,"40.021602, -75.084823",N/A,5000 OXFORD AVE,PHILADELPHIA,PA,19124,215-400-7200,215-400-7201,https://frankfordhs.philasd.org/,DR MICHAEL CALDERONE,Network 4,NOAH TENNANT,Jaime Serrano,jlserrano@philasd.org,215-400-5898,0,0,0,0,0,0,0,0,0,1,1,1,1
8508,,,126515001,7060,,OLNEY HIGH SCHOOL,Olney High School,Olney High School,Olney High,2022,High,Neighborhood,09-12,N/A,0,0,District,Phila Board of Education,SDP K12 Schools,,N/A,N/A,,,0,,8,"40.028772, -75.123808",N/A,100 W DUNCANNON AVE,PHILADELPHIA,PA,19120,215-400-9140,,https://olneyhs.philasd.org/,MR MICHAEL ROTH,Network 4,NOAH TENNANT,Jonathan Bracero,jbracero@philasd.org,215-400-5825,0,0,0,0,0,0,0,0,0,1,1,1,1
N/A,,,126515001,7061,,OLNEY HS CONTINUATION ACADEMY,Olney HS Continuation Academy,Olney HS Continuation Academy,,2022,Transition/Overage School,Alternative,09-12,N/A,0,0,Contracted,Camelot Education,Alternate Schools,,N/A,N/A,,,0,,9,"40.02911993503863, -75.12375171045558",N/A,100 E DUNCANNON AVE,PHILADELPHIA,PA,19120,,,,MR MICHAEL ROTH,Opportunity,RYAN SCALLON,N/A,N/A,N/A,0,0,0,0,0,0,0,0,0,1,1,1,1
7239,,421899003815,126515001,7100,710,COOKE ELEMENTARY SCHOOL,Jay Cooke School,"Cooke, Jay School",Cooke,1923,Elementary-Middle,Neighborhood,00-08,N/A,0,0,District,Phila Board of Education,SDP K12 Schools,,Acceleration,2016-2017,,,0,,8,"40.025526, -75.146074",N/A,1300 W LOUDON ST,PHILADELPHIA,PA,19141,215-400-8330,215-400-8331,https://cooke.philasd.org/,MS CHRISTIE PARFITT,Acceleration,SEAN CONLEY,Linda Knox-Ford,lknoxford@philasd.org,215-400-8330,1,1,1,1,1,1,1,1,1,0,0,0,0
7242,,421899003820,126515001,7110,711,WARREN G. HARDING MIDDLE SCH,Warren G. Harding School,"Harding, Warren G. Middle School",Harding,1924,Middle,Neighborhood,06-08,N/A,0,0,District,Phila Board of Education,SDP K12 Schools,,Academic Improvement Plan,2017-2018,,,0,,7,"40.01291694, -75.07456081",N/A,2000 WAKELING ST,PHILADELPHIA,PA,19124,215-400-3990,215-400-3991,https://harding.philasd.org/,MS MARY SANCHEZ,Network 8,SHAKEERA WARTHEN,Jaime Serrano,jlserrano@philasd.org,215-400-5898,0,0,0,0,0,0,1,1,1,0,0,0,0
3816,393504,421899003816,126515001,7120,712,SAMUEL S. FELS HIGH SCHOOL,Samuel Fels High School,"Fels, Samuel High School",Fels,1954,High,Neighborhood,09-12,N/A,0,0,District,Phila Board of Education,SDP K12 Schools,,N/A,N/A,,Programs,0,,9,"40.03564646, -75.09109404",N/A,5500 LANGDON ST,PHILADELPHIA,PA,19124,215-400-7100,215-400-7101,https://fels.philasd.org/,MS MELISSA RASPER,Network 13,JONATHAN BROWN,Lyn Johnson,ljohnson13@philasd.org,215-400-5884,0,0,0,0,0,0,0,0,0,1,1,1,1
3835,,421899003835,126515001,7130,713,GEN. LOUIS WAGNER MIDDLE SCH.,General Louis Wagner School,"Wagner, General Louis Middle School",Wagner,1928,Middle,Neighborhood,06-08,N/A,0,0,District,Phila Board of Education,SDP K12 Schools,,Academic Improvement Plan,2018-2019,,,0,,8,"40.05174748, -75.14767962",N/A,1701 W CHELTEN AVE,PHILADELPHIA,PA,19126,215-400-3560,215-400-3561,https://wagner.philasd.org/,MS CONNIE GRIER,Network 12,JAMINA CLAY,Natasha Dye,ndye@philasd.org,215-400-5853,0,0,0,0,0,0,1,1,1,0,0,0,0
7963,,421899006123,126515001,7150,715,JUNIATA PARK ACADEMY,Juniata Park Academy,Juniata Park Academy,Juniata Park,2007,Elementary-Middle,Neighborhood,00-08,N/A,0,0,District,Phila Board of Education,SDP K12 Schools,,N/A,N/A,,,0,,7,"40.01284122, -75.11102921",N/A,801 E HUNTING PARK AVE,PHILADELPHIA,PA,19124,215-400-7010,215-400-7011,https://juniatapark.philasd.org/,MRS MARISOL RIVERA RODRIGUEZ,Network 5,RENATO LAJARA,Linda Maldonado,lmaldonado@philasd.org,215-400-5863,1,1,1,1,1,1,1,1,1,0,0,0,0
3732,,421899003732,126515001,7200,720,CLARA BARTON SCHOOL,Clara Barton School,"Barton, Clara School",Barton,1925,Elementary,Neighborhood,00-02,N/A,0,0,District,Phila Board of Education,SDP K12 Schools,,N/A,N/A,,,0,,7,"40.0193401, -75.11950188",N/A,4600 ROSEHILL ST,PHILADELPHIA,PA,19120,215-400-3720,215-400-3721,https://barton.philasd.org/,MS COLLEEN BOWEN,Network 7,CONSTANCE HORTON,Linda Maldonado,lmaldonado@philasd.org,215-400-5863,1,1,1,0,0,0,0,0,0,0,0,0,0
7230,,421899003734,126515001,7220,722,LAURA H. CARNELL SCHOOL,Laura H. Carnell School,"Carnell, Laura H. School",Carnell,1931,Elementary,Neighborhood,00-05,N/A,0,0,District,Phila Board of Education,SDP K12 Schools,,N/A,N/A,,,0,,9,"40.038957, -75.084142",N/A,1100 DEVEREAUX AVE,PHILADELPHIA,PA,19111,215-400-3150,215-400-3151,https://carnell.philasd.org/,MR HILDERBRAND PELZER III,Network 9,TAMARA EDWARDS,Carmen Colon,ccolon@philasd.org,215-400-5877,1,1,1,1,1,1,0,0,0,0,0,0,0
3738,,421899003738,126515001,7260,726,ELLWOOD SCHOOL,Ellwood School,Ellwood School,Ellwood,1957,Elementary,Neighborhood,00-05,N/A,0,0,District,Phila Board of Education,SDP K12 Schools,,N/A,N/A,,,0,,9,"40.05472609, -75.13894107",N/A,6701 N 13TH ST,PHILADELPHIA,PA,19126,215-400-3540,215-400-3541,https://ellwood.philasd.org/,MS ZAIDA ALFARO,Network 7,CONSTANCE HORTON,Gerri Dunham-Collazo,gdunhamcollazo@philasd.org,215-400-5857,1,1,1,1,1,1,0,0,0,0,0,0,0
3739,,421899003739,126515001,7270,727,THOMAS K. FINLETTER SCHOOL,Thomas K. Finletter School,"Finletter, Thomas K. School",Finletter,1930,Elementary-Middle,Neighborhood,00-08,N/A,0,0,District,Phila Board of Education,SDP K12 Schools,,N/A,N/A,,,0,,9,"40.043608, -75.119176",N/A,6100 N FRONT ST,PHILADELPHIA,PA,19120,215-400-3750,215-400-3751,https://finletter.philasd.org/,MRS APRIL BROWN,Network 7,CONSTANCE HORTON,Lisania Alvarez-Baldwin,lalvarezbaldwin@philasd.org,215-400-5878,1,1,1,1,1,1,1,1,1,0,0,0,0
7231,,421899010014,126515001,7280,728,BENJAMIN FRANKLIN ELEM. SCHOOL,Benjamin Franklin School,"Franklin, Benjamin K8 School",Franklin K8,1915,Elementary-Middle,Neighborhood,00-08,N/A,0,0,District,Phila Board of Education,SDP K12 Schools,,N/A,N/A,,,0,,9,"40.04215213, -75.10498859",N/A,5735 RISING SUN AVE,PHILADELPHIA,PA,19120,215-400-3760,215-400-3761,https://franklin.philasd.org/,MS ROSLYNN SAMPLE GREENE,Network 7,CONSTANCE HORTON,Jonathan Bracero,jbracero@philasd.org,215-400-5825,1,1,1,1,1,1,1,1,1,0,0,0,0
4963,,421899004963,126515001,7290,729,ALLEN M. STEARNE SCHOOL,Allen M. Stearne School,"Stearne, Allen M. School",Stearne,1968,Elementary-Middle,Neighborhood,00-08,N/A,0,0,District,Phila Board of Education,SDP K12 Schools,,N/A,N/A,,,0,,7,"40.011752, -75.085112",N/A,1655 UNITY ST,PHILADELPHIA,PA,19124,215-400-3980,215-400-3981,https://stearne.philasd.org/,MR ALPHONSO EVANS,Network 9,TAMARA EDWARDS,Lyn Johnson,ljohnson13@philasd.org,215-400-5884,1,1,1,1,1,1,1,1,1,0,0,0,0
3742,,421899003742,126515001,7300,730,FRANCIS HOPKINSON SCHOOL,Francis Hopkinson School,"Hopkinson, Francis School",Hopkinson,1927,Elementary-Middle,Neighborhood,00-08,N/A,0,0,District,Phila Board of Education,SDP K12 Schools,,N/A,N/A,,,0,,7,"40.00771059, -75.10274511",N/A,4001 L ST,PHILADELPHIA,PA,19124,215-400-3970,215-400-3971,https://hopkinson.philasd.org/,MS MARGARET SHRIVER,Network 5,RENATO LAJARA,Linda Maldonado,lmaldonado@philasd.org,215-400-5863,1,1,1,1,1,1,1,1,1,0,0,0,0
3751,,421899003751,126515001,7310,731,FELTONVILLE INTERMEDIATE,Feltonville Intermediate School,Feltonville Intermediate School,Feltonville Int,1908,Elementary,Neighborhood,03-05,N/A,0,0,District,Phila Board of Education,SDP K12 Schools,,N/A,N/A,,,0,,7,"40.02034002, -75.12102564",N/A,238 E WYOMING AVE,PHILADELPHIA,PA,19120,215-400-3730,215-400-3731,https://fint.philasd.org/,MS DANA SINGLETARY,Network 7,CONSTANCE HORTON,Linda Maldonado,lmaldonado@philasd.org,215-400-5863,0,0,0,1,1,1,0,0,0,0,0,0,0
3743,,421899003743,126515001,7320,732,HOWE ACADEMICS PLUS SCHOOL,Julia W. Howe School,"Howe, Julia Ward School",Howe,1913,Elementary,Neighborhood,00-05,N/A,0,0,District,Phila Board of Education,SDP K12 Schools,,N/A,N/A,,,0,,9,"40.04113187, -75.14211131",N/A,5800 N 13TH ST,PHILADELPHIA,PA,19141,215-400-3650,215-400-3651,https://howe.philasd.org/,MR MATTHEW REID,Network 7,CONSTANCE HORTON,Gerri Dunham-Collazo,gdunhamcollazo@philasd.org,215-400-5857,1,1,1,1,1,1,0,0,0,0,0,0,0
3744,,421899003744,126515001,7330,733,HENRY W. LAWTON SCHOOL,Henry W. Lawton School,"Lawton, Henry W. School",Lawton,1973,Elementary,Neighborhood,00-05,N/A,0,0,District,Phila Board of Education,SDP K12 Schools,,N/A,N/A,,,0,,6,"40.020648, -75.058976",N/A,6101 JACKSON ST,PHILADELPHIA,PA,19135,215-400-3340,215-400-3341,https://lawton.philasd.org/,MS ARNETTA IMES,Network 9,TAMARA EDWARDS,Jaime Serrano,jlserrano@philasd.org,215-400-5898,1,1,1,1,1,1,0,0,0,0,0,0,0
7232,,421899003746,126515001,7350,735,JAMES R. LOWELL SCHOOL,James R. Lowell School,"Lowell, James R. School",Lowell,1913,Elementary,Neighborhood,00-04,N/A,0,0,District,Phila Board of Education,SDP K12 Schools,,N/A,N/A,,,0,,9,"40.04086578, -75.12871963",N/A,450 W NEDRO AVE,PHILADELPHIA,PA,19120,215-400-3740,215-400-3741,https://lowell.philasd.org/,MS CHANTAL BARR,Network 7,CONSTANCE HORTON,Rasheeda Polk,rhancock@philasd.org,215-400-5864,1,1,1,1,1,0,0,0,0,0,0,0,0
3797,,421899003797,126515001,7360,736,JOHN MARSHALL SCHOOL,John Marshall School,"Marshall, John School","Marshall, John",1909,Elementary,Neighborhood,00-05,N/A,0,0,District,Phila Board of Education,SDP K12 Schools,,Acceleration,2017-2018,,,0,,7,"40.014546, -75.087158",N/A,4500 GRISCOM ST,PHILADELPHIA,PA,19124,215-400-3950,215-400-3951,https://johnmarshall.philasd.org/,MR WILLIAM LAWRENCE,Acceleration,SEAN CONLEY,Rasheeda Polk,rhancock@philasd.org,215-400-5864,1,1,1,1,1,1,0,0,0,0,0,0,0
7663,,421899000549,126515001,7370,737,GROVER WASHINGTON JR. MIDDLE,"Grover Washington, Jr. School","Washington, Grover Jr. Middle School","Washington, Grover",2000,Middle,Neighborhood,05-08,N/A,0,0,District,Phila Board of Education,SDP K12 Schools,,N/A,N/A,,,0,,9,"40.035479, -75.117969",N/A,201 E OLNEY AVE,PHILADELPHIA,PA,19120,215-400-3820,215-400-3821,https://gwjr.philasd.org/,MS TIFFANI BLUNT,Network 12,JAMINA CLAY,Catalina Monteiro,cmonteiro@philasd.org,215-400-5879,0,0,0,0,0,1,1,1,1,0,0,0,0
6534,,421899006534,126515001,7380,738,ALEXANDER MCCLURE SCHOOL,Alexander K. McClure School,"McClure, Alexander K. School",McClure,1910,Elementary,Neighborhood,00-05,N/A,0,0,District,Phila Board of Education,SDP K12 Schools,,N/A,N/A,2019-2020,,0,,7,"40.015178, -75.137574",N/A,600 W HUNTING PARK AVE,PHILADELPHIA,PA,19140,215-400-3870,215-400-3871,https://mcclure.philasd.org/,MR LUIS GARCIA,Network 11,AMELIA COLEMAN BROWN,Dalila Bedoya,dbedoya@philasd.org,215-400-5866,1,1,1,1,1,1,0,0,0,0,0,0,0
3749,,421899003749,126515001,7390,739,ANDREW J. MORRISON SCHOOL,Andrew J. Morrison School,"Morrison, Andrew J. School",Morrison,1924,Elementary-Middle,Neighborhood,00-08,N/A,0,0,District,Phila Board of Education,SDP K12 Schools,,N/A,N/A,,,0,,8,"40.02843729, -75.12941126",N/A,5100 N 3RD ST,PHILADELPHIA,PA,19120,215-400-3780,215-400-3781,https://morrison.philasd.org/,MS MEREDITH LOWE,Network 7,CONSTANCE HORTON,Angela Butler,abutler@philasd.org,215-400-5856,1,1,1,1,1,1,1,1,1,0,0,0,0
3750,,421899003750,126515001,7400,740,OLNEY ELEMENTARY SCHOOL,Olney School,Olney School,Olney,1900,Elementary-Middle,Neighborhood,00-08,N/A,0,0,District,Phila Board of Education,SDP K12 Schools,,N/A,N/A,,,0,,9,"40.03058672, -75.12134354",N/A,5301 N WATER ST,PHILADELPHIA,PA,19120,215-400-3790,215-400-3791,https://olney.philasd.org/,DR MARTIN WOODSIDE,Network 7,CONSTANCE HORTON,Linda Maldonado,lmaldonado@philasd.org,215-400-5863,1,1,1,1,1,1,1,1,1,0,0,0,0
3753,,421899003753,126515001,7430,743,JAMES J. SULLIVAN SCHOOL,James J. Sullivan School,"Sullivan, James J. School",Sullivan,1930,Elementary,Neighborhood,00-05,N/A,0,0,District,Phila Board of Education,SDP K12 Schools,,Acceleration,2020-2021,,,0,,6,"40.01529786, -75.06706036",N/A,5300 DITMAN ST,PHILADELPHIA,PA,19124,215-400-3960,215-400-3961,https://sullivan.philasd.org/,MS SHANTELLE YARBROUGH,Acceleration,SEAN CONLEY,Xiomara Daye,xdaye@philasd.org,215-400-3960,1,1,1,1,1,1,0,0,0,0,0,0,0
3755,,421899003755,126515001,7440,744,BAYARD TAYLOR SCHOOL,Bayard Taylor School,"Taylor, Bayard School",Taylor,1907,Elementary,Neighborhood,00-05,N/A,0,0,District,Phila Board of Education,SDP K12 Schools,,N/A,N/A,,,0,,7,"40.00753033, -75.13793972",N/A,3698 N RANDOLPH ST,PHILADELPHIA,PA,19140,215-400-3880,215-400-3881,https://taylor.philasd.org/,MR DAVID LAVER,Network 11,AMELIA COLEMAN BROWN,Dalila Bedoya,dbedoya@philasd.org,215-400-5866,1,1,1,1,1,1,0,0,0,0,0,0,0
7233,,421899003754,126515001,7460,746,WILLIAM H. ZIEGLER SCHOOL,William H. Ziegler School,"Ziegler, William H. School",Ziegler,1957,Elementary-Middle,Neighborhood,00-08,N/A,0,0,District,Phila Board of Education,SDP K12 Schools,,N/A,N/A,,,0,,7,"40.03003725, -75.07570448",N/A,5935 SAUL ST,PHILADELPHIA,PA,19149,215-400-3260,215-400-3261,https://ziegler.philasd.org/,MS NICOLE FREEMAN,Network 9,TAMARA EDWARDS,Jaime Serrano,jlserrano@philasd.org,215-400-5898,1,1,1,1,1,1,1,1,1,0,0,0,0
3745,,421899003745,126515001,7470,747,BRIDESBURG SCHOOL,Bridesburg School,Bridesburg School,Bridesburg,1958,Elementary-Middle,Neighborhood,00-08,N/A,0,0,District,Phila Board of Education,SDP K12 Schools,,N/A,N/A,,,0,,6,"40.00030082, -75.06660471",N/A,2824 JENKS ST,PHILADELPHIA,PA,19137,215-400-7240,215-400-7241,https://bridesburg.philasd.org/,MR DONALD DIPAULO,Network 9,TAMARA EDWARDS,Jaime Serrano,jlserrano@philasd.org,215-400-5898,1,1,1,1,1,1,1,1,1,0,0,0,0
6765,,421899006765,126515001,7490,749,PRINCE HALL SCHOOL,Prince Hall School,Prince Hall School,Prince Hall,1971,Elementary,Neighborhood,00-05,N/A,0,0,District,Phila Board of Education,SDP K12 Schools,,N/A,N/A,,,0,,8,"40.04770742, -75.14956052",N/A,6101 N GRATZ ST,PHILADELPHIA,PA,19141,215-400-3690,215-400-3691,https://princehall.philasd.org/,MRS DONNA RAGSDALE,Network 7,CONSTANCE HORTON,Darlene Bates-Harper,dbatesharper@philasd.org,215-400-5883,1,1,1,1,1,1,0,0,0,0,0,0,0
7368,,421899000054,126515001,7500,750,FELTONVILLE ARTS & SCIENCES,Feltonville School of Arts and Sciences,Feltonville School of Arts and Sciences,FSAS,1993,Middle,Neighborhood,06-08,N/A,0,0,District,Phila Board of Education,SDP K12 Schools,,Academic Improvement Plan,2018-2019,,,0,,7,"40.019437, -75.121675",N/A,210 E COURTLAND ST,PHILADELPHIA,PA,19120,215-400-3810,215-400-3811,https://fas.philasd.org/,MR JOHN PINIAT,Network 7,CONSTANCE HORTON,Linda Maldonado,lmaldonado@philasd.org,215-400-5863,0,0,0,0,0,0,1,1,1,0,0,0,0
5183,,421899005183,126515001,7510,751,MARY BETHUNE SCHOOL,Mary M. Bethune School,"Bethune, Mary M. School",Bethune,1970,Elementary-Middle,Neighborhood,00-08,N/A,0,0,District,Phila Board of Education,SDP K12 Schools,,N/A,N/A,,,0,,5,"40.00269526, -75.14872828",N/A,3301 OLD YORK RD,PHILADELPHIA,PA,19140,215-400-3890,215-400-3891,https://bethune.philasd.org/,MRS ALIYA CATANCH-BRADLEY,Network 11,AMELIA COLEMAN BROWN,Loribeth Galiano,lgaliano@philasd.org,215-400-5865,1,1,1,1,1,1,1,1,1,0,0,0,0
